name,lat,lng,type
Anders Stav Hansen,55.64066039999999,12.5893897,"['point_of_interest', 'establishment']"
Ungdomsuddannelsernes Vejlederforening,55.64066039999999,12.5893897,"['point_of_interest', 'establishment']"
P5 Ejendomme ApS,55.6399848,12.5877708,"['point_of_interest', 'establishment']"
STED ▪ SANS,55.639776,12.5902157,"['point_of_interest', 'establishment']"
for Grundejerforeningen Chr. D. IV,55.6400721,12.5904473,"['point_of_interest', 'establishment']"
Spangsberg chokolade,55.6409292,12.5889403,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
Ejerforeningen Kongelundsvej 49-55,55.63903,12.589309,"['point_of_interest', 'establishment']"
Ryan Christensen ApS,55.6405888,12.5906512,"['point_of_interest', 'establishment']"
Irene Lydersen,55.6405888,12.5906512,"['point_of_interest', 'establishment']"
Global Rengøring v/N.Kanth,55.64098979999999,12.5901672,"['point_of_interest', 'establishment']"
Tekniservice/Gunnar Østergreen-Johansen,55.639525,12.5870162,"['point_of_interest', 'establishment']"
Lejerbo København Afdeling 088-0 Kongelundsvej,55.6387377,12.5885711,"['point_of_interest', 'establishment']"
Grundejerforeningen Ordrup Mølle,55.6409875,12.5905546,"['point_of_interest', 'establishment']"
B'nai B'rith Danmark Loge,55.638926,12.58763,"['point_of_interest', 'establishment']"
Boligpension,55.6388414,12.5902155,"['point_of_interest', 'establishment']"
HotelKortet.dk - 1 Sprint Projects,55.6383591,12.5841562,"['travel_agency', 'point_of_interest', 'establishment']"
Fennel v/Priya Mani,55.63842979999999,12.5840394,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']"
Bona Vina,55.6384047,12.5838231,"['point_of_interest', 'establishment']"
Psykoterapeut Marianne Fogh Møller,55.6385748,12.5836085,"['point_of_interest', 'establishment']"
FRI DIT HJERTERUM,55.6384273,12.5836269,"['health', 'point_of_interest', 'establishment']"
Lejerbo København Afdeling 088-1 Kongelundsvej,55.637358,12.586819,"['point_of_interest', 'establishment']"
Spejderne,55.637271,12.585508,"['point_of_interest', 'establishment']"
Sweco,55.63752079999999,12.5835971,"['point_of_interest', 'establishment']"
Bella Center Metro Station,55.6379883,12.5827205,"['point_of_interest', 'establishment']"
Den Blå Diamant v/Maibritt S Madsen,55.637275,12.588456,"['point_of_interest', 'establishment']"
Skål International Copenhagen,55.63815020000001,12.5822406,"['point_of_interest', 'establishment']"
"Kingdom, Nursery and Kindergarten",55.63706500000001,12.5890602,"['school', 'point_of_interest', 'establishment']"
Ørestad Klinik for Fodterapi - fodexpert.dk,55.6383979,12.5835628,"['doctor', 'health', 'point_of_interest', 'establishment']"
Kemp & Konen Vin,55.6364487,12.5868331,"['point_of_interest', 'establishment']"
DONG Energy City Elnet A/S Ørestaden,55.63986300000001,12.584187,"['point_of_interest', 'establishment']"
Kastrup Tårnby Skytteforening,55.6387661,12.5861739,"['point_of_interest', 'establishment']"
Kastrup Rotary Klub,55.6387521,12.5863309,"['point_of_interest', 'establishment']"
Jømu ApS,55.6387358,12.5865319,"['point_of_interest', 'establishment']"
Jørgen Nees Entreprise ApS,55.6387358,12.5865319,"['point_of_interest', 'establishment']"
DK NH Invest Aps,55.6394579,12.5859569,"['point_of_interest', 'establishment']"
Emil Nicolaj Frøding,55.638686,12.586925,"['point_of_interest', 'establishment']"
Rankenberg Com v/Susanna Rebecka Rankenberg,55.6396519,12.5866802,"['point_of_interest', 'establishment']"
Filip Rankenberg,55.6396519,12.5866802,"['point_of_interest', 'establishment']"
Frk.Mie Holding ApS,55.63979029999999,12.5861097,"['point_of_interest', 'establishment']"
Mohammad Nawaz,55.6382127,12.5866405,"['point_of_interest', 'establishment']"
Amager Skakforening Junior,55.638706,12.587467,"['point_of_interest', 'establishment']"
Gade Annette & Jens,55.638706,12.587467,"['point_of_interest', 'establishment']"
Coordination Committee For Polish-Jewish Youth In Denmark,55.638527,12.587435,"['point_of_interest', 'establishment']"
Jong Import v/Jong Asger Hjord,55.6383269,12.5844603,"['point_of_interest', 'establishment']"
Madewithlove,55.63790249999999,12.5866486,"['point_of_interest', 'establishment']"
Københavns Bueskyttelaug,55.6383497,12.5842477,"['point_of_interest', 'establishment']"
Senses Bikram Yoga,55.6920215,12.5661884,"['gym', 'health', 'point_of_interest', 'establishment']"
STORM & MARIE,55.69200069999999,12.5655433,"['point_of_interest', 'clothing_store', 'store', 'establishment']"
Applus Bilsyn,55.69427080000001,12.5705445,"['local_government_office', 'car_repair', 'point_of_interest', 'establishment']"
Danske Lægers Vaccinations Service,55.6940279,12.5701491,"['hospital', 'doctor', 'health', 'point_of_interest', 'establishment']"
The Social Agency,55.6947124,12.5693764,"['point_of_interest', 'establishment']"
Blegdams Cykler,55.693216,12.5659895,"['bicycle_store', 'point_of_interest', 'store', 'establishment']"
Touchpoint Zoneterapi,55.6927616,12.5668262,"['health', 'point_of_interest', 'establishment']"
Børnehuset Krummerne,55.6928752,12.56622,"['school', 'point_of_interest', 'establishment']"
Ristorante Nino e Franco,55.6930713,12.565636,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Luca's Cykler,55.6930269,12.5670081,"['bicycle_store', 'point_of_interest', 'store', 'establishment']"
Quick Driving School - Driving School in Copenhagen,55.693383,12.566256,"['point_of_interest', 'establishment']"
Society for Men's Health,55.695462,12.56734,"['point_of_interest', 'establishment']"
Lifecoach ApS,55.6941661,12.5699016,"['health', 'point_of_interest', 'establishment']"
"BitSpot - Pro courses in Photoshop, InDesign & Illustrator",55.6936858,12.570109,"['university', 'point_of_interest', 'establishment']"
Sapore d'Italia,55.69342109999999,12.5663256,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Humbug Film v/A. Jensen,55.6929429,12.5670622,"['point_of_interest', 'establishment']"
Pink Orchid Wellness,55.69320819999999,12.5667181,"['point_of_interest', 'establishment']"
Panum - University of Copenhagen,55.6936268,12.565659,"['university', 'point_of_interest', 'establishment']"
Indre By,55.6800939,12.5800086,"['sublocality_level_2', 'sublocality', 'political']"
Kokken i kælderen,55.69314199999999,12.566804,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Quicktryk ApS,55.6930894,12.565687,"['point_of_interest', 'establishment']"
Foreningen Studenterklubben,55.69329199999999,12.565089,"['point_of_interest', 'establishment']"
Handyguy v/Jesper Høyer Hansen,55.6929725,12.5654468,"['point_of_interest', 'establishment']"
soait aps,55.6929713,12.5654486,"['point_of_interest', 'establishment']"
Jakobtaarnskov.Com v/Jakob Emil Taarnskov,55.6926202,12.567619,"['point_of_interest', 'establishment']"
Life Healing F.m.b.a,55.6941,12.569748,"['point_of_interest', 'establishment']"
Thodberg Consult,55.693023,12.569076,"['point_of_interest', 'establishment']"
Region Hovedstaden,55.6955422,12.5673704,"['local_government_office', 'point_of_interest', 'establishment']"
Center for Ernæring og Terapi ApS,55.6923463,12.5670661,"['school', 'point_of_interest', 'establishment']"
Filosofisk Praksis,55.6941,12.5697479,"['point_of_interest', 'establishment']"
Gitte Damgaard Christensen,55.6941,12.5697479,"['health', 'point_of_interest', 'establishment']"
FROMBERG: Grafisk design & illustration,55.69473959999999,12.569745,"['point_of_interest', 'establishment']"
Einar Lundsgaard Auditorium,55.69367179999999,12.5642685,"['university', 'point_of_interest', 'establishment']"
Emil Lyders,55.692302,12.5681307,"['point_of_interest', 'establishment']"
Suwision v/Toke Kristian Suhr,55.6925029,12.5679036,"['point_of_interest', 'establishment']"
M Thorsteds Tegnestue,55.692561,12.5657859,"['point_of_interest', 'establishment']"
Galleri Comicart.dk,55.694498,12.569688,"['art_gallery', 'point_of_interest', 'establishment']"
Koncept Mæglerne ApS,55.6924966,12.5679517,"['real_estate_agency', 'point_of_interest', 'establishment']"
Frida Frank (Indretningsarkitekt M D D),55.6922557,12.566951,"['point_of_interest', 'establishment']"
Dansk Karkirurgisk Selskab,55.6956405,12.5671921,"['point_of_interest', 'establishment']"
Certo Consulting v/Pia Grethe Nielsen,55.6923463,12.5670661,"['point_of_interest', 'establishment']"
Initiativ For Liv,55.69259899999999,12.565408,"['point_of_interest', 'establishment']"
bitmedia,55.6936858,12.570109,"['point_of_interest', 'establishment']"
Ihedge A/S,55.694776,12.569698,"['point_of_interest', 'establishment']"
Otcweb ApS,55.694776,12.569698,"['point_of_interest', 'establishment']"
Foreningen Gerningsstedet,55.694776,12.569698,"['point_of_interest', 'establishment']"
Eface Aps,55.6924663,12.565601,"['point_of_interest', 'establishment']"
Grafiliokus v/Anne-Mette Thomsen,55.6924663,12.565601,"['point_of_interest', 'establishment']"
Pernille Lykkegaard,55.69265170000001,12.5648668,"['point_of_interest', 'establishment']"
Kingswood v/Anders Lund,55.6922557,12.566951,"['point_of_interest', 'establishment']"
RefLab,55.695981,12.566608,"['point_of_interest', 'establishment']"
Fredens Kælder,55.69238170000001,12.5681675,"['food', 'point_of_interest', 'establishment']"
Ahlblad Arkitekter & Ingeniører ApS,55.69265170000001,12.5648668,"['point_of_interest', 'establishment']"
Apoteker Julius Waels og Cand.Pharm. Helga Waels Fond,55.6929173,12.5644822,"['point_of_interest', 'establishment']"
FADL København,55.692517,12.564703,"['point_of_interest', 'establishment']"
Nanna Ewald Stigel,55.6921733,12.5668356,"['health', 'point_of_interest', 'establishment']"
Ditzel Nanna (Arkitekt),55.6944951,12.5702132,"['point_of_interest', 'establishment']"
Redcom Aps,55.6922213,12.567341,"['point_of_interest', 'establishment']"
Am Service,55.693973,12.5702204,"['point_of_interest', 'establishment']"
Dansk Selskab For Affektive Lidelser,55.695981,12.566608,"['point_of_interest', 'establishment']"
Dansk Transplantationsselskab,55.695981,12.566608,"['hospital', 'health', 'point_of_interest', 'establishment']"
Dansk Råd For Genoplivning Att. Overlæge Freddy Lippert Anæstisi- Ogoperationsklinikken Hoc 4231,55.6959446,12.5667031,"['point_of_interest', 'establishment']"
Rigshospitalet,55.6960841,12.5667877,"['hospital', 'health', 'point_of_interest', 'establishment']"
"Rigshospitalet, opgang 2",55.696951,12.5666037,"['hospital', 'health', 'point_of_interest', 'establishment']"
miniauditorium_1,55.6950632,12.5620287,"['university', 'point_of_interest', 'establishment']"
Auditorium 3,55.695066,12.562024,"['university', 'point_of_interest', 'establishment']"
Neurobiologisk Forskningsenhed,55.69765659999999,12.5630932,"['point_of_interest', 'establishment']"
Studievejledningen,55.6943866,12.5625903,"['university', 'point_of_interest', 'establishment']"
International Relations Office,55.69427390000001,12.5625925,"['university', 'point_of_interest', 'establishment']"
Skolen for klinikassistenter og tandplejere,55.69479459999999,12.5616234,"['school', 'point_of_interest', 'establishment']"
Cuban Dance School & Event,55.69404170000001,12.5629888,"['point_of_interest', 'establishment']"
Center for Cancer and Health Copenhagen,55.695481,12.5609352,"['health', 'point_of_interest', 'establishment']"
København Ø,55.7096303,12.5768655,"['sublocality_level_1', 'sublocality', 'political']"
Kaffebar Shabaz,55.6936883,12.5636372,"['cafe', 'food', 'point_of_interest', 'establishment']"
Rigshospitalet's Chapel,55.6982301,12.5667849,"['church', 'place_of_worship', 'point_of_interest', 'establishment']"
Børnehus Hovedstaden,55.69510409999999,12.5608399,"['health', 'point_of_interest', 'establishment']"
Ku - Sund - Teilum - Kbh Ø,55.6983825,12.566358,"['university', 'point_of_interest', 'establishment']"
Match My Thesis,55.6947981,12.5609984,"['point_of_interest', 'establishment']"
SUND Hub,55.694786,12.561006,"['university', 'point_of_interest', 'establishment']"
Adolf Hannover auditorium,55.69478859999999,12.560982,"['university', 'point_of_interest', 'establishment']"
One Open Sky,55.69440960000001,12.56819,"['point_of_interest', 'store', 'establishment']"
Odontologisk Forening,55.694795,12.5616124,"['point_of_interest', 'establishment']"
7-Eleven,55.69602309999999,12.5665622,"['convenience_store', 'food', 'point_of_interest', 'store', 'establishment']"
Klub 402 5601 Rigshospitalet,55.695981,12.566608,"['point_of_interest', 'establishment']"
Rigshospitalets traumecenter og akutmodtagelse,55.695981,12.566608,"['hospital', 'health', 'point_of_interest', 'establishment']"
Academic Books,55.69479399999999,12.5616377,"['book_store', 'point_of_interest', 'store', 'establishment']"
Nationalt Videnscenter for Demens,55.69691899999999,12.5676081,"['point_of_interest', 'establishment']"
Ronald McDonald BørneFond,55.696046,12.56499,"['point_of_interest', 'establishment']"
Ronald McDonald Hus,55.696046,12.56499,"['point_of_interest', 'establishment']"
Amorparken,55.6955576,12.5645985,"['park', 'point_of_interest', 'establishment']"
Region Hovedstadens Apotek,55.6964592,12.5648329,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']"
The Mother by Carl J. Bonnesen,55.69546560000001,12.5644756,"['point_of_interest', 'establishment']"
Rigshospitalet Opgang 42,55.69559229999999,12.5657509,"['hospital', 'health', 'point_of_interest', 'establishment']"
Espresso House,55.6955777,12.5657993,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']"
"Rigshospitalet, opgang 4",55.6955777,12.5657992,"['hospital', 'health', 'point_of_interest', 'establishment']"
EMSB,55.6964058,12.5638407,"['point_of_interest', 'establishment']"
hazmat.dk,55.6964058,12.5638407,"['point_of_interest', 'establishment']"
Copenhagen Critical Care Symposium 2019,55.6964058,12.5638407,"['hospital', 'health', 'point_of_interest', 'establishment']"
Paediatric Trauma Symposium,55.6964058,12.5638407,"['point_of_interest', 'establishment']"
PlayPedia,55.6964058,12.5638407,"['point_of_interest', 'store', 'establishment']"
emergency.dk,55.6964058,12.5638407,"['point_of_interest', 'establishment']"
Rigshospitalets Rejse- og Vaccinationsservice,55.69664479999999,12.5640419,"['hospital', 'health', 'point_of_interest', 'establishment']"
Rigshospitalet Auditorium 1,55.69680479999999,12.5655136,"['point_of_interest', 'establishment']"
Danske Bank Pengeautomat,55.6960231,12.5665621,"['atm', 'finance', 'point_of_interest', 'establishment']"
Smertecentrets Forskningskonto,55.6960231,12.5665621,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']"
K.H.Køster Lecture Fund,55.695981,12.566608,"['point_of_interest', 'establishment']"
Rigshospitalets Idrætsforening,55.695981,12.566608,"['hospital', 'health', 'point_of_interest', 'establishment']"
Dasaim Overlæge Susanne Wammen Anæstesi- Og Operatonsklinikken,55.695981,12.566608,"['hospital', 'health', 'point_of_interest', 'establishment']"
Fundats For Dansk Selskab For Klinisk Onkologis Jubilæumsfond,55.695981,12.566608,"['point_of_interest', 'establishment']"
Scandinavian Neuropathological Society,55.695981,12.566608,"['point_of_interest', 'establishment']"
Studiefonden,55.6981742,12.561301,"['point_of_interest', 'establishment']"
Dark Cosmology Centre,55.6979871,12.5629887,"['university', 'point_of_interest', 'establishment']"
Nørre Campus (Tagensvej),55.6962868,12.5614812,"['transit_station', 'point_of_interest', 'establishment']"
Rigshospitalet Administration,55.696717,12.5639184,"['point_of_interest', 'establishment']"
Nørre Campus (Tagensvej),55.69586349999999,12.5624298,"['transit_station', 'point_of_interest', 'establishment']"
Clever Charging Station,55.69691899999999,12.5644008,"['point_of_interest', 'establishment']"
Infektionsmedicinsk Ambulatorium 8622,55.696984,12.563961,"['hospital', 'health', 'point_of_interest', 'establishment']"
Laboratorium F Genterapiforskning,55.696984,12.563961,"['point_of_interest', 'establishment']"
Neuromuscular Research Unit,55.6954504,12.5625041,"['point_of_interest', 'establishment']"
Rigshospitalets Patienthotel,55.6966195,12.5644451,"['hospital', 'health', 'point_of_interest', 'establishment']"
Hans Wilhelm Meyer by W.M. Runeberg og Vilhelm Bissen,55.69682539999999,12.5628252,"['point_of_interest', 'establishment']"
Frederik Bajer and Mathilde Bajer by Einar Utzon-Frank,55.6965673,12.5621041,"['point_of_interest', 'establishment']"
Patienthotellet - Rigshospitalet,55.6971616,12.5631986,"['lodging', 'point_of_interest', 'establishment']"
Edel Sauntes Alle 1 (Bikuben),55.698942,12.5623813,"['point_of_interest', 'establishment']"
Public Bathroom,55.6989933,12.5623671,"['point_of_interest', 'establishment']"
Skateparkens toilet,55.6995467,12.5637767,"['point_of_interest', 'establishment']"
Københavns Kommune,55.6995467,12.5637767,"['city_hall', 'local_government_office', 'point_of_interest', 'establishment']"
"KU Studenteridræt, KSI",55.6984042,12.5614038,"['point_of_interest', 'establishment']"
Det Danske Pasteur-Selskab,55.697258,12.563492,"['point_of_interest', 'establishment']"
Angelus Novus by Bjørn Poulsen,55.6972171,12.5632085,"['point_of_interest', 'establishment']"
"Infektionsmedicinsk Akutmodtagelse, 5604 - Coronatest",55.6972313,12.5648492,"['hospital', 'health', 'point_of_interest', 'establishment']"
Rigshospitalets Ernæringsenhed 57 11,55.6975865,12.564,"['hospital', 'health', 'point_of_interest', 'establishment']"
Rigshospitalet,55.69715890000001,12.5650814,"['hospital', 'health', 'point_of_interest', 'establishment']"
Corona test (Rigshospitalet),55.69722909999999,12.5650955,"['doctor', 'health', 'point_of_interest', 'establishment']"
Neuromuscular Clinic,55.697636,12.5632583,"['point_of_interest', 'establishment']"
Rh´s Overlægeforening,55.69720239999999,12.5653202,"['point_of_interest', 'establishment']"
Jesper Rohmanns Mindefond,55.69720239999999,12.5653202,"['point_of_interest', 'establishment']"
Overlæge Kaj Fischermans Fond,55.69720239999999,12.5653202,"['point_of_interest', 'establishment']"
Overlæge Hess Thaysen og Hustrus Fond Til Medicinsk Klinik Forskn.,55.69720239999999,12.5653202,"['point_of_interest', 'establishment']"
Psykiatrisk Forskningsfond af 1967 Sekr Heller Kastbjerg,55.69720239999999,12.5653202,"['point_of_interest', 'establishment']"
Bjørn Aastrup's Fond Til Aids Forskning,55.69720239999999,12.5653202,"['point_of_interest', 'establishment']"
Fonden Til Fremme af Kirurgisk On-Kologisk Forskning Især Indenfor Bækkenkirurgi,55.69720239999999,12.5653202,"['point_of_interest', 'establishment']"
"Psykiatrisk Auditorium, Rigshospitalet",55.69776100000001,12.5637655,"['point_of_interest', 'establishment']"
Joannes Petersen,55.6965045,12.55903,"['point_of_interest', 'establishment']"
Yogagear.dk,55.69696070000001,12.5589104,"['store', 'point_of_interest', 'establishment']"
"Rigshospitalets Tværfaglige Smertecenter, Afsnit 7612",55.6986839,12.5598985,"['hospital', 'health', 'point_of_interest', 'establishment']"
Studentergårdens Portforretning,55.6971874,12.5585574,"['university', 'point_of_interest', 'establishment']"
Konservator Karin Wegener Tams Forlaget - Agurk,55.69717730000001,12.5585174,"['point_of_interest', 'establishment']"
Astanga Yoga Studio,55.69696070000001,12.5589104,"['gym', 'health', 'point_of_interest', 'establishment']"
DBVision,55.69679479999999,12.5584055,"['point_of_interest', 'establishment']"
Am Consulting ApS,55.69679479999999,12.5584055,"['finance', 'point_of_interest', 'establishment']"
USG Badmintonklub,55.6984875,12.5612828,"['point_of_interest', 'establishment']"
Akademisk Bokseklub,55.6981742,12.561301,"['health', 'point_of_interest', 'establishment']"
Playground,55.6970707,12.5621695,"['point_of_interest', 'establishment']"
WMS,55.697639,12.563065,"['point_of_interest', 'establishment']"
Nørre Campus (Nørre Allé),55.6970816,12.5616651,"['transit_station', 'point_of_interest', 'establishment']"
Danmarks Unge Katoliker,55.7081354,12.567023,"['point_of_interest', 'establishment']"
Adept Communication,55.70751269999999,12.5654019,"['point_of_interest', 'establishment']"
Andelsboligforeningen Sct. Kjeldsgade,55.7075616,12.5679011,"['point_of_interest', 'establishment']"
